BSS00735	H3K36me3	impute_BSS00735_H3K36me3
BSS00735	H3K4me1	impute_BSS00735_H3K4me1
BSS00735	H3K4me2	impute_BSS00735_H3K4me2
BSS00735	H3K79me2	impute_BSS00735_H3K79me2
BSS00735	H3K9ac	impute_BSS00735_H3K9ac
BSS00735	H3K9me3	impute_BSS00735_H3K9me3
BSS00735	H4K20me1	impute_BSS00735_H4K20me1
BSS00736	ATAC-seq	impute_BSS00736_ATAC-seq
BSS00736	DNase-seq	impute_BSS00736_DNase-seq
BSS00736	H2AFZ	impute_BSS00736_H2AFZ
BSS00736	H3K27ac	impute_BSS00736_H3K27ac
BSS00736	H3K27me3	impute_BSS00736_H3K27me3
BSS00736	H3K36me3	impute_BSS00736_H3K36me3
BSS00736	H3K4me1	impute_BSS00736_H3K4me1
BSS00736	H3K4me2	impute_BSS00736_H3K4me2
BSS00736	H3K4me3	impute_BSS00736_H3K4me3
BSS00736	H3K79me2	impute_BSS00736_H3K79me2
BSS00736	H3K9ac	impute_BSS00736_H3K9ac
BSS00736	H3K9me3	impute_BSS00736_H3K9me3
BSS00736	H4K20me1	impute_BSS00736_H4K20me1
BSS00737	ATAC-seq	impute_BSS00737_ATAC-seq
BSS00737	DNase-seq	impute_BSS00737_DNase-seq
BSS00737	H2AFZ	impute_BSS00737_H2AFZ
BSS00737	H3K27ac	impute_BSS00737_H3K27ac
BSS00737	H3K27me3	impute_BSS00737_H3K27me3
BSS00737	H3K36me3	impute_BSS00737_H3K36me3
BSS00737	H3K4me1	impute_BSS00737_H3K4me1
BSS00737	H3K4me2	impute_BSS00737_H3K4me2
BSS00737	H3K4me3	impute_BSS00737_H3K4me3
BSS00737	H3K79me2	impute_BSS00737_H3K79me2
BSS00737	H3K9ac	impute_BSS00737_H3K9ac
BSS00737	H3K9me3	impute_BSS00737_H3K9me3
BSS00737	H4K20me1	impute_BSS00737_H4K20me1
BSS00738	ATAC-seq	impute_BSS00738_ATAC-seq
BSS00738	DNase-seq	impute_BSS00738_DNase-seq
BSS00738	H2AFZ	impute_BSS00738_H2AFZ
BSS00738	H3K27ac	impute_BSS00738_H3K27ac
BSS00738	H3K27me3	impute_BSS00738_H3K27me3
BSS00738	H3K36me3	impute_BSS00738_H3K36me3
BSS00738	H3K4me1	impute_BSS00738_H3K4me1
BSS00738	H3K4me2	impute_BSS00738_H3K4me2
BSS00738	H3K4me3	impute_BSS00738_H3K4me3
BSS00738	H3K79me2	impute_BSS00738_H3K79me2
BSS00738	H3K9ac	impute_BSS00738_H3K9ac
BSS00738	H3K9me3	impute_BSS00738_H3K9me3
BSS00738	H4K20me1	impute_BSS00738_H4K20me1
BSS00739	ATAC-seq	impute_BSS00739_ATAC-seq
BSS00739	DNase-seq	impute_BSS00739_DNase-seq
BSS00739	H2AFZ	impute_BSS00739_H2AFZ
BSS00739	H3K27ac	impute_BSS00739_H3K27ac
BSS00739	H3K27me3	impute_BSS00739_H3K27me3
BSS00739	H3K36me3	impute_BSS00739_H3K36me3
BSS00739	H3K4me1	impute_BSS00739_H3K4me1
BSS00739	H3K4me2	impute_BSS00739_H3K4me2
BSS00739	H3K4me3	impute_BSS00739_H3K4me3
BSS00739	H3K79me2	impute_BSS00739_H3K79me2
BSS00739	H3K9ac	impute_BSS00739_H3K9ac
BSS00739	H3K9me3	impute_BSS00739_H3K9me3
BSS00739	H4K20me1	impute_BSS00739_H4K20me1
BSS00741	ATAC-seq	impute_BSS00741_ATAC-seq
BSS00741	H2AFZ	impute_BSS00741_H2AFZ
BSS00741	H3K27ac	impute_BSS00741_H3K27ac
BSS00741	H3K27me3	impute_BSS00741_H3K27me3
BSS00741	H3K36me3	impute_BSS00741_H3K36me3
BSS00741	H3K4me1	impute_BSS00741_H3K4me1
BSS00741	H3K4me2	impute_BSS00741_H3K4me2
BSS00741	H3K4me3	impute_BSS00741_H3K4me3
BSS00741	H3K79me2	impute_BSS00741_H3K79me2
BSS00741	H3K9ac	impute_BSS00741_H3K9ac
BSS00741	H3K9me3	impute_BSS00741_H3K9me3
BSS00741	H4K20me1	impute_BSS00741_H4K20me1
BSS00742	ATAC-seq	impute_BSS00742_ATAC-seq
BSS00742	H2AFZ	impute_BSS00742_H2AFZ
BSS00742	H3K27ac	impute_BSS00742_H3K27ac
BSS00742	H3K27me3	impute_BSS00742_H3K27me3
BSS00742	H3K36me3	impute_BSS00742_H3K36me3
BSS00742	H3K4me1	impute_BSS00742_H3K4me1
BSS00742	H3K4me2	impute_BSS00742_H3K4me2
BSS00742	H3K4me3	impute_BSS00742_H3K4me3
BSS00742	H3K79me2	impute_BSS00742_H3K79me2
BSS00742	H3K9ac	impute_BSS00742_H3K9ac
BSS00742	H3K9me3	impute_BSS00742_H3K9me3
BSS00742	H4K20me1	impute_BSS00742_H4K20me1
BSS00743	ATAC-seq	impute_BSS00743_ATAC-seq
BSS00743	H2AFZ	impute_BSS00743_H2AFZ
BSS00743	H3K27ac	impute_BSS00743_H3K27ac
BSS00743	H3K27me3	impute_BSS00743_H3K27me3
BSS00743	H3K36me3	impute_BSS00743_H3K36me3
BSS00743	H3K4me1	impute_BSS00743_H3K4me1
BSS00743	H3K4me2	impute_BSS00743_H3K4me2
BSS00743	H3K4me3	impute_BSS00743_H3K4me3
BSS00743	H3K79me2	impute_BSS00743_H3K79me2
BSS00743	H3K9ac	impute_BSS00743_H3K9ac
BSS00743	H3K9me3	impute_BSS00743_H3K9me3
BSS00743	H4K20me1	impute_BSS00743_H4K20me1
BSS00745	ATAC-seq	impute_BSS00745_ATAC-seq
BSS00745	H2AFZ	impute_BSS00745_H2AFZ
BSS00745	H3K27ac	impute_BSS00745_H3K27ac
BSS00745	H3K27me3	impute_BSS00745_H3K27me3
BSS00745	H3K36me3	impute_BSS00745_H3K36me3
BSS00745	H3K4me1	impute_BSS00745_H3K4me1
BSS00745	H3K4me2	impute_BSS00745_H3K4me2
BSS00745	H3K4me3	impute_BSS00745_H3K4me3
BSS00745	H3K79me2	impute_BSS00745_H3K79me2
BSS00745	H3K9ac	impute_BSS00745_H3K9ac
BSS00745	H3K9me3	impute_BSS00745_H3K9me3
BSS00745	H4K20me1	impute_BSS00745_H4K20me1
BSS00748	ATAC-seq	impute_BSS00748_ATAC-seq
BSS00748	H2AFZ	impute_BSS00748_H2AFZ
BSS00748	H3K27ac	impute_BSS00748_H3K27ac
BSS00748	H3K27me3	impute_BSS00748_H3K27me3
BSS00748	H3K36me3	impute_BSS00748_H3K36me3
BSS00748	H3K4me1	impute_BSS00748_H3K4me1
BSS00748	H3K4me2	impute_BSS00748_H3K4me2
BSS00748	H3K4me3	impute_BSS00748_H3K4me3
BSS00748	H3K79me2	impute_BSS00748_H3K79me2
BSS00748	H3K9ac	impute_BSS00748_H3K9ac
BSS00748	H3K9me3	impute_BSS00748_H3K9me3
BSS00748	H4K20me1	impute_BSS00748_H4K20me1
BSS00756	ATAC-seq	impute_BSS00756_ATAC-seq
BSS00756	H2AFZ	impute_BSS00756_H2AFZ
BSS00756	H3K27ac	impute_BSS00756_H3K27ac
BSS00756	H3K27me3	impute_BSS00756_H3K27me3
BSS00756	H3K36me3	impute_BSS00756_H3K36me3
BSS00756	H3K4me1	impute_BSS00756_H3K4me1
BSS00756	H3K4me2	impute_BSS00756_H3K4me2
BSS00756	H3K4me3	impute_BSS00756_H3K4me3
BSS00756	H3K79me2	impute_BSS00756_H3K79me2
BSS00756	H3K9ac	impute_BSS00756_H3K9ac
BSS00756	H3K9me3	impute_BSS00756_H3K9me3
BSS00756	H4K20me1	impute_BSS00756_H4K20me1
BSS00758	ATAC-seq	impute_BSS00758_ATAC-seq
BSS00758	H2AFZ	impute_BSS00758_H2AFZ
BSS00758	H3K27ac	impute_BSS00758_H3K27ac
BSS00758	H3K27me3	impute_BSS00758_H3K27me3
BSS00758	H3K36me3	impute_BSS00758_H3K36me3
BSS00758	H3K4me1	impute_BSS00758_H3K4me1
BSS00758	H3K4me2	impute_BSS00758_H3K4me2
BSS00758	H3K4me3	impute_BSS00758_H3K4me3
BSS00758	H3K79me2	impute_BSS00758_H3K79me2
BSS00758	H3K9ac	impute_BSS00758_H3K9ac
BSS00758	H3K9me3	impute_BSS00758_H3K9me3
BSS00758	H4K20me1	impute_BSS00758_H4K20me1
BSS00760	ATAC-seq	impute_BSS00760_ATAC-seq
BSS00760	DNase-seq	impute_BSS00760_DNase-seq
BSS00760	H2AFZ	impute_BSS00760_H2AFZ
BSS00760	H3K27ac	impute_BSS00760_H3K27ac
BSS00760	H3K27me3	impute_BSS00760_H3K27me3
BSS00760	H3K36me3	impute_BSS00760_H3K36me3
BSS00760	H3K4me1	impute_BSS00760_H3K4me1
BSS00760	H3K4me2	impute_BSS00760_H3K4me2
BSS00760	H3K4me3	impute_BSS00760_H3K4me3
BSS00760	H3K79me2	impute_BSS00760_H3K79me2
BSS00760	H3K9ac	impute_BSS00760_H3K9ac
BSS00760	H3K9me3	impute_BSS00760_H3K9me3
BSS00760	H4K20me1	impute_BSS00760_H4K20me1
BSS00762	ATAC-seq	impute_BSS00762_ATAC-seq
BSS00762	DNase-seq	impute_BSS00762_DNase-seq
BSS00762	H2AFZ	impute_BSS00762_H2AFZ
BSS00762	H3K27ac	impute_BSS00762_H3K27ac
BSS00762	H3K27me3	impute_BSS00762_H3K27me3
BSS00762	H3K36me3	impute_BSS00762_H3K36me3
BSS00762	H3K4me1	impute_BSS00762_H3K4me1
BSS00762	H3K4me2	impute_BSS00762_H3K4me2
BSS00762	H3K4me3	impute_BSS00762_H3K4me3
BSS00762	H3K79me2	impute_BSS00762_H3K79me2
BSS00762	H3K9ac	impute_BSS00762_H3K9ac
BSS00762	H3K9me3	impute_BSS00762_H3K9me3
BSS00762	H4K20me1	impute_BSS00762_H4K20me1
BSS01038	ATAC-seq	impute_BSS01038_ATAC-seq
BSS01038	H2AFZ	impute_BSS01038_H2AFZ
BSS01038	H3K27ac	impute_BSS01038_H3K27ac
BSS01038	H3K27me3	impute_BSS01038_H3K27me3
BSS01038	H3K36me3	impute_BSS01038_H3K36me3
BSS01038	H3K4me1	impute_BSS01038_H3K4me1
BSS01038	H3K4me2	impute_BSS01038_H3K4me2
BSS01038	H3K4me3	impute_BSS01038_H3K4me3
BSS01038	H3K79me2	impute_BSS01038_H3K79me2
BSS01038	H3K9ac	impute_BSS01038_H3K9ac
BSS01038	H3K9me3	impute_BSS01038_H3K9me3
BSS01038	H4K20me1	impute_BSS01038_H4K20me1
BSS01039	ATAC-seq	impute_BSS01039_ATAC-seq
BSS01039	H2AFZ	impute_BSS01039_H2AFZ
BSS01039	H3K27ac	impute_BSS01039_H3K27ac
BSS01039	H3K27me3	impute_BSS01039_H3K27me3
BSS01039	H3K36me3	impute_BSS01039_H3K36me3
BSS01039	H3K4me1	impute_BSS01039_H3K4me1
BSS01039	H3K4me2	impute_BSS01039_H3K4me2
BSS01039	H3K4me3	impute_BSS01039_H3K4me3
BSS01039	H3K79me2	impute_BSS01039_H3K79me2
BSS01039	H3K9ac	impute_BSS01039_H3K9ac
BSS01039	H3K9me3	impute_BSS01039_H3K9me3
BSS01039	H4K20me1	impute_BSS01039_H4K20me1
BSS01056	ATAC-seq	impute_BSS01056_ATAC-seq
BSS01056	H2AFZ	impute_BSS01056_H2AFZ
BSS01056	H3K27ac	impute_BSS01056_H3K27ac
BSS01056	H3K27me3	impute_BSS01056_H3K27me3
BSS01056	H3K36me3	impute_BSS01056_H3K36me3
BSS01056	H3K4me1	impute_BSS01056_H3K4me1
BSS01056	H3K4me2	impute_BSS01056_H3K4me2
BSS01056	H3K4me3	impute_BSS01056_H3K4me3
BSS01056	H3K79me2	impute_BSS01056_H3K79me2
BSS01056	H3K9ac	impute_BSS01056_H3K9ac
BSS01056	H3K9me3	impute_BSS01056_H3K9me3
BSS01056	H4K20me1	impute_BSS01056_H4K20me1
BSS01057	ATAC-seq	impute_BSS01057_ATAC-seq
BSS01057	H2AFZ	impute_BSS01057_H2AFZ
BSS01057	H3K27ac	impute_BSS01057_H3K27ac
BSS01057	H3K27me3	impute_BSS01057_H3K27me3
BSS01057	H3K36me3	impute_BSS01057_H3K36me3
BSS01057	H3K4me1	impute_BSS01057_H3K4me1
BSS01057	H3K4me2	impute_BSS01057_H3K4me2
BSS01057	H3K4me3	impute_BSS01057_H3K4me3
BSS01057	H3K79me2	impute_BSS01057_H3K79me2
BSS01057	H3K9ac	impute_BSS01057_H3K9ac
BSS01057	H3K9me3	impute_BSS01057_H3K9me3
BSS01057	H4K20me1	impute_BSS01057_H4K20me1
BSS01059	ATAC-seq	impute_BSS01059_ATAC-seq
BSS01059	H2AFZ	impute_BSS01059_H2AFZ
BSS01059	H3K27ac	impute_BSS01059_H3K27ac
BSS01059	H3K27me3	impute_BSS01059_H3K27me3
BSS01059	H3K36me3	impute_BSS01059_H3K36me3
BSS01059	H3K4me1	impute_BSS01059_H3K4me1
BSS01059	H3K4me2	impute_BSS01059_H3K4me2
BSS01059	H3K4me3	impute_BSS01059_H3K4me3
BSS01059	H3K79me2	impute_BSS01059_H3K79me2
BSS01059	H3K9ac	impute_BSS01059_H3K9ac
BSS01059	H3K9me3	impute_BSS01059_H3K9me3
BSS01059	H4K20me1	impute_BSS01059_H4K20me1
BSS01065	ATAC-seq	impute_BSS01065_ATAC-seq
BSS01065	DNase-seq	impute_BSS01065_DNase-seq
BSS01065	H2AFZ	impute_BSS01065_H2AFZ
BSS01065	H3K27ac	impute_BSS01065_H3K27ac
BSS01065	H3K27me3	impute_BSS01065_H3K27me3
BSS01065	H3K36me3	impute_BSS01065_H3K36me3
BSS01065	H3K4me1	impute_BSS01065_H3K4me1
BSS01065	H3K4me2	impute_BSS01065_H3K4me2
BSS01065	H3K4me3	impute_BSS01065_H3K4me3
BSS01065	H3K79me2	impute_BSS01065_H3K79me2
BSS01065	H3K9ac	impute_BSS01065_H3K9ac
BSS01065	H3K9me3	impute_BSS01065_H3K9me3
BSS01065	H4K20me1	impute_BSS01065_H4K20me1
BSS01066	ATAC-seq	impute_BSS01066_ATAC-seq
BSS01066	H2AFZ	impute_BSS01066_H2AFZ
BSS01066	H3K27ac	impute_BSS01066_H3K27ac
BSS01066	H3K27me3	impute_BSS01066_H3K27me3
BSS01066	H3K36me3	impute_BSS01066_H3K36me3
BSS01066	H3K4me1	impute_BSS01066_H3K4me1
BSS01066	H3K4me2	impute_BSS01066_H3K4me2
BSS01066	H3K4me3	impute_BSS01066_H3K4me3
BSS01066	H3K79me2	impute_BSS01066_H3K79me2
BSS01066	H3K9ac	impute_BSS01066_H3K9ac
BSS01066	H3K9me3	impute_BSS01066_H3K9me3
BSS01066	H4K20me1	impute_BSS01066_H4K20me1
BSS01068	ATAC-seq	impute_BSS01068_ATAC-seq
BSS01068	DNase-seq	impute_BSS01068_DNase-seq
BSS01068	H2AFZ	impute_BSS01068_H2AFZ
BSS01068	H3K27ac	impute_BSS01068_H3K27ac
BSS01068	H3K27me3	impute_BSS01068_H3K27me3
BSS01068	H3K36me3	impute_BSS01068_H3K36me3
BSS01068	H3K4me1	impute_BSS01068_H3K4me1
BSS01068	H3K4me2	impute_BSS01068_H3K4me2
BSS01068	H3K4me3	impute_BSS01068_H3K4me3
BSS01068	H3K79me2	impute_BSS01068_H3K79me2
BSS01068	H3K9ac	impute_BSS01068_H3K9ac
BSS01068	H3K9me3	impute_BSS01068_H3K9me3
BSS01068	H4K20me1	impute_BSS01068_H4K20me1
BSS01071	ATAC-seq	impute_BSS01071_ATAC-seq
BSS01071	DNase-seq	impute_BSS01071_DNase-seq
BSS01071	H2AFZ	impute_BSS01071_H2AFZ
BSS01071	H3K27ac	impute_BSS01071_H3K27ac
BSS01071	H3K27me3	impute_BSS01071_H3K27me3
BSS01071	H3K36me3	impute_BSS01071_H3K36me3
BSS01071	H3K4me1	impute_BSS01071_H3K4me1
BSS01071	H3K4me3	impute_BSS01071_H3K4me3
BSS01071	H3K79me2	impute_BSS01071_H3K79me2
BSS01071	H3K9ac	impute_BSS01071_H3K9ac
BSS01071	H3K9me3	impute_BSS01071_H3K9me3
BSS01071	H4K20me1	impute_BSS01071_H4K20me1
BSS01077	ATAC-seq	impute_BSS01077_ATAC-seq
BSS01077	H2AFZ	impute_BSS01077_H2AFZ
BSS01077	H3K27ac	impute_BSS01077_H3K27ac
BSS01077	H3K27me3	impute_BSS01077_H3K27me3
BSS01077	H3K36me3	impute_BSS01077_H3K36me3
BSS01077	H3K4me1	impute_BSS01077_H3K4me1
BSS01077	H3K4me2	impute_BSS01077_H3K4me2
BSS01077	H3K4me3	impute_BSS01077_H3K4me3
BSS01077	H3K79me2	impute_BSS01077_H3K79me2
BSS01077	H3K9ac	impute_BSS01077_H3K9ac
BSS01077	H3K9me3	impute_BSS01077_H3K9me3
BSS01077	H4K20me1	impute_BSS01077_H4K20me1
BSS01078	ATAC-seq	impute_BSS01078_ATAC-seq
BSS01078	H2AFZ	impute_BSS01078_H2AFZ
BSS01078	H3K27ac	impute_BSS01078_H3K27ac
BSS01078	H3K27me3	impute_BSS01078_H3K27me3
BSS01078	H3K36me3	impute_BSS01078_H3K36me3
BSS01078	H3K4me1	impute_BSS01078_H3K4me1
BSS01078	H3K4me2	impute_BSS01078_H3K4me2
BSS01078	H3K4me3	impute_BSS01078_H3K4me3
BSS01078	H3K79me2	impute_BSS01078_H3K79me2
BSS01078	H3K9ac	impute_BSS01078_H3K9ac
BSS01078	H3K9me3	impute_BSS01078_H3K9me3
BSS01078	H4K20me1	impute_BSS01078_H4K20me1
BSS01079	ATAC-seq	impute_BSS01079_ATAC-seq
BSS01079	H2AFZ	impute_BSS01079_H2AFZ
BSS01079	H3K27ac	impute_BSS01079_H3K27ac
BSS01079	H3K27me3	impute_BSS01079_H3K27me3
BSS01079	H3K36me3	impute_BSS01079_H3K36me3
BSS01079	H3K4me1	impute_BSS01079_H3K4me1
BSS01079	H3K4me2	impute_BSS01079_H3K4me2
BSS01079	H3K4me3	impute_BSS01079_H3K4me3
BSS01079	H3K79me2	impute_BSS01079_H3K79me2
BSS01079	H3K9ac	impute_BSS01079_H3K9ac
BSS01079	H3K9me3	impute_BSS01079_H3K9me3
BSS01079	H4K20me1	impute_BSS01079_H4K20me1
BSS01080	ATAC-seq	impute_BSS01080_ATAC-seq
BSS01080	DNase-seq	impute_BSS01080_DNase-seq
BSS01080	H2AFZ	impute_BSS01080_H2AFZ
BSS01080	H3K27ac	impute_BSS01080_H3K27ac
BSS01080	H3K27me3	impute_BSS01080_H3K27me3
BSS01080	H3K36me3	impute_BSS01080_H3K36me3
BSS01080	H3K4me1	impute_BSS01080_H3K4me1
BSS01080	H3K4me2	impute_BSS01080_H3K4me2
BSS01080	H3K4me3	impute_BSS01080_H3K4me3
BSS01080	H3K79me2	impute_BSS01080_H3K79me2
BSS01080	H3K9ac	impute_BSS01080_H3K9ac
BSS01080	H3K9me3	impute_BSS01080_H3K9me3
BSS01080	H4K20me1	impute_BSS01080_H4K20me1
BSS01084	ATAC-seq	impute_BSS01084_ATAC-seq
BSS01084	H2AFZ	impute_BSS01084_H2AFZ
BSS01084	H3K27ac	impute_BSS01084_H3K27ac
BSS01084	H3K27me3	impute_BSS01084_H3K27me3
BSS01084	H3K36me3	impute_BSS01084_H3K36me3
BSS01084	H3K4me1	impute_BSS01084_H3K4me1
BSS01084	H3K4me2	impute_BSS01084_H3K4me2
BSS01084	H3K4me3	impute_BSS01084_H3K4me3
BSS01084	H3K79me2	impute_BSS01084_H3K79me2
BSS01084	H3K9ac	impute_BSS01084_H3K9ac
BSS01084	H3K9me3	impute_BSS01084_H3K9me3
BSS01084	H4K20me1	impute_BSS01084_H4K20me1
BSS01085	ATAC-seq	impute_BSS01085_ATAC-seq
BSS01085	H2AFZ	impute_BSS01085_H2AFZ
BSS01085	H3K27ac	impute_BSS01085_H3K27ac
BSS01085	H3K27me3	impute_BSS01085_H3K27me3
BSS01085	H3K36me3	impute_BSS01085_H3K36me3
BSS01085	H3K4me1	impute_BSS01085_H3K4me1
BSS01085	H3K4me2	impute_BSS01085_H3K4me2
BSS01085	H3K4me3	impute_BSS01085_H3K4me3
BSS01085	H3K79me2	impute_BSS01085_H3K79me2
BSS01085	H3K9ac	impute_BSS01085_H3K9ac
BSS01085	H3K9me3	impute_BSS01085_H3K9me3
BSS01085	H4K20me1	impute_BSS01085_H4K20me1
BSS01086	ATAC-seq	impute_BSS01086_ATAC-seq
BSS01086	H2AFZ	impute_BSS01086_H2AFZ
BSS01086	H3K27ac	impute_BSS01086_H3K27ac
BSS01086	H3K27me3	impute_BSS01086_H3K27me3
BSS01086	H3K36me3	impute_BSS01086_H3K36me3
BSS01086	H3K4me1	impute_BSS01086_H3K4me1
BSS01086	H3K4me2	impute_BSS01086_H3K4me2
BSS01086	H3K4me3	impute_BSS01086_H3K4me3
BSS01086	H3K79me2	impute_BSS01086_H3K79me2
BSS01086	H3K9ac	impute_BSS01086_H3K9ac
BSS01086	H3K9me3	impute_BSS01086_H3K9me3
BSS01086	H4K20me1	impute_BSS01086_H4K20me1
BSS01088	ATAC-seq	impute_BSS01088_ATAC-seq
BSS01088	DNase-seq	impute_BSS01088_DNase-seq
BSS01088	H2AFZ	impute_BSS01088_H2AFZ
BSS01088	H3K27ac	impute_BSS01088_H3K27ac
BSS01088	H3K27me3	impute_BSS01088_H3K27me3
BSS01088	H3K36me3	impute_BSS01088_H3K36me3
BSS01088	H3K4me1	impute_BSS01088_H3K4me1
BSS01088	H3K4me2	impute_BSS01088_H3K4me2
BSS01088	H3K4me3	impute_BSS01088_H3K4me3
BSS01088	H3K79me2	impute_BSS01088_H3K79me2
BSS01088	H3K9ac	impute_BSS01088_H3K9ac
BSS01088	H3K9me3	impute_BSS01088_H3K9me3
BSS01088	H4K20me1	impute_BSS01088_H4K20me1
BSS01089	ATAC-seq	impute_BSS01089_ATAC-seq
BSS01089	H2AFZ	impute_BSS01089_H2AFZ
BSS01089	H3K27ac	impute_BSS01089_H3K27ac
BSS01089	H3K27me3	impute_BSS01089_H3K27me3
BSS01089	H3K36me3	impute_BSS01089_H3K36me3
BSS01089	H3K4me1	impute_BSS01089_H3K4me1
BSS01089	H3K4me2	impute_BSS01089_H3K4me2
BSS01089	H3K4me3	impute_BSS01089_H3K4me3
BSS01089	H3K79me2	impute_BSS01089_H3K79me2
BSS01089	H3K9ac	impute_BSS01089_H3K9ac
BSS01089	H3K9me3	impute_BSS01089_H3K9me3
BSS01089	H4K20me1	impute_BSS01089_H4K20me1
BSS01090	ATAC-seq	impute_BSS01090_ATAC-seq
BSS01090	H2AFZ	impute_BSS01090_H2AFZ
BSS01090	H3K27ac	impute_BSS01090_H3K27ac
BSS01090	H3K27me3	impute_BSS01090_H3K27me3
BSS01090	H3K36me3	impute_BSS01090_H3K36me3
BSS01090	H3K4me1	impute_BSS01090_H3K4me1
BSS01090	H3K4me2	impute_BSS01090_H3K4me2
BSS01090	H3K4me3	impute_BSS01090_H3K4me3
BSS01090	H3K79me2	impute_BSS01090_H3K79me2
BSS01090	H3K9ac	impute_BSS01090_H3K9ac
BSS01090	H3K9me3	impute_BSS01090_H3K9me3
BSS01090	H4K20me1	impute_BSS01090_H4K20me1
BSS01091	ATAC-seq	impute_BSS01091_ATAC-seq
BSS01091	H2AFZ	impute_BSS01091_H2AFZ
BSS01091	H3K27ac	impute_BSS01091_H3K27ac
BSS01091	H3K27me3	impute_BSS01091_H3K27me3
BSS01091	H3K36me3	impute_BSS01091_H3K36me3
BSS01091	H3K4me1	impute_BSS01091_H3K4me1
BSS01091	H3K4me2	impute_BSS01091_H3K4me2
BSS01091	H3K4me3	impute_BSS01091_H3K4me3
BSS01091	H3K79me2	impute_BSS01091_H3K79me2
BSS01091	H3K9ac	impute_BSS01091_H3K9ac
BSS01091	H3K9me3	impute_BSS01091_H3K9me3
BSS01091	H4K20me1	impute_BSS01091_H4K20me1
BSS01092	ATAC-seq	impute_BSS01092_ATAC-seq
BSS01092	H2AFZ	impute_BSS01092_H2AFZ
BSS01092	H3K27ac	impute_BSS01092_H3K27ac
BSS01092	H3K27me3	impute_BSS01092_H3K27me3
BSS01092	H3K36me3	impute_BSS01092_H3K36me3
BSS01092	H3K4me1	impute_BSS01092_H3K4me1
BSS01092	H3K4me2	impute_BSS01092_H3K4me2
BSS01092	H3K4me3	impute_BSS01092_H3K4me3
BSS01092	H3K79me2	impute_BSS01092_H3K79me2
BSS01092	H3K9ac	impute_BSS01092_H3K9ac
BSS01092	H3K9me3	impute_BSS01092_H3K9me3
BSS01092	H4K20me1	impute_BSS01092_H4K20me1
BSS01096	ATAC-seq	impute_BSS01096_ATAC-seq
BSS01096	DNase-seq	impute_BSS01096_DNase-seq
BSS01096	H2AFZ	impute_BSS01096_H2AFZ
BSS01096	H3K27ac	impute_BSS01096_H3K27ac
BSS01096	H3K27me3	impute_BSS01096_H3K27me3
BSS01096	H3K36me3	impute_BSS01096_H3K36me3
BSS01096	H3K4me1	impute_BSS01096_H3K4me1
BSS01096	H3K4me2	impute_BSS01096_H3K4me2
BSS01096	H3K4me3	impute_BSS01096_H3K4me3
BSS01096	H3K79me2	impute_BSS01096_H3K79me2
BSS01096	H3K9ac	impute_BSS01096_H3K9ac
BSS01096	H3K9me3	impute_BSS01096_H3K9me3
BSS01096	H4K20me1	impute_BSS01096_H4K20me1
BSS01097	ATAC-seq	impute_BSS01097_ATAC-seq
BSS01097	DNase-seq	impute_BSS01097_DNase-seq
BSS01097	H2AFZ	impute_BSS01097_H2AFZ
BSS01097	H3K27ac	impute_BSS01097_H3K27ac
BSS01097	H3K27me3	impute_BSS01097_H3K27me3
BSS01097	H3K36me3	impute_BSS01097_H3K36me3
BSS01097	H3K4me1	impute_BSS01097_H3K4me1
BSS01097	H3K4me2	impute_BSS01097_H3K4me2
BSS01097	H3K4me3	impute_BSS01097_H3K4me3
BSS01097	H3K79me2	impute_BSS01097_H3K79me2
BSS01097	H3K9ac	impute_BSS01097_H3K9ac
BSS01097	H3K9me3	impute_BSS01097_H3K9me3
BSS01097	H4K20me1	impute_BSS01097_H4K20me1
BSS01099	ATAC-seq	impute_BSS01099_ATAC-seq
BSS01099	H2AFZ	impute_BSS01099_H2AFZ
BSS01099	H3K27ac	impute_BSS01099_H3K27ac
BSS01099	H3K27me3	impute_BSS01099_H3K27me3
BSS01099	H3K36me3	impute_BSS01099_H3K36me3
BSS01099	H3K4me1	impute_BSS01099_H3K4me1
BSS01099	H3K4me2	impute_BSS01099_H3K4me2
BSS01099	H3K4me3	impute_BSS01099_H3K4me3
BSS01099	H3K79me2	impute_BSS01099_H3K79me2
BSS01099	H3K9ac	impute_BSS01099_H3K9ac
BSS01099	H3K9me3	impute_BSS01099_H3K9me3
BSS01099	H4K20me1	impute_BSS01099_H4K20me1
BSS01100	ATAC-seq	impute_BSS01100_ATAC-seq
BSS01100	H2AFZ	impute_BSS01100_H2AFZ
BSS01100	H3K27ac	impute_BSS01100_H3K27ac
BSS01100	H3K27me3	impute_BSS01100_H3K27me3
BSS01100	H3K36me3	impute_BSS01100_H3K36me3
BSS01100	H3K4me1	impute_BSS01100_H3K4me1
BSS01100	H3K4me2	impute_BSS01100_H3K4me2
BSS01100	H3K4me3	impute_BSS01100_H3K4me3
BSS01100	H3K79me2	impute_BSS01100_H3K79me2
BSS01100	H3K9ac	impute_BSS01100_H3K9ac
BSS01100	H3K9me3	impute_BSS01100_H3K9me3
BSS01100	H4K20me1	impute_BSS01100_H4K20me1
BSS01101	ATAC-seq	impute_BSS01101_ATAC-seq
BSS01101	H2AFZ	impute_BSS01101_H2AFZ
BSS01101	H3K27ac	impute_BSS01101_H3K27ac
BSS01101	H3K27me3	impute_BSS01101_H3K27me3
BSS01101	H3K36me3	impute_BSS01101_H3K36me3
